Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
TDC,Teradata Corporation,19.92,2177256000,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tdc
TEX,Terex Corporation,28.38,1966734000,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/tex
TMX,"Terminix Global Holdings, Inc.",48.76,6438464026,n/a,2014,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/tmx
TX,Ternium S.A.,23.68,4648565791,n/a,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/tx
TRNO,Terreno Realty Corporation,60.91,4164573117,n/a,2010,Finance,Real Estate,https://old.nasdaq.com/symbol/trno
TTI,"Tetra Technologies, Inc.",0.62,78105571.36,n/a,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tti
TEVA,Teva Pharmaceutical Industries Limited,9.53,10444608929,n/a,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/teva
TPL,Texas Pacific Land Trust,540.25,4190263279,n/a,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tpl
TGH,Textainer Group Holdings Limited,15.76,839997125.6,n/a,2007,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/tgh
TXT,Textron Inc.,41.85,9578415862,n/a,n/a,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/txt
TFII,TFI International Inc.,49.56,4627044261,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfii
AES,The AES Corporation,21.29,14160642141,n/a,n/a,Basic Industries,Electric Utilities: Central,https://old.nasdaq.com/symbol/aes
AZEK,The AZEK Company Inc.,35.47,5484922604,n/a,2020,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/azek
BK,The Bank Of New York Mellon Corporation ,38.6,34204842073,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bk
BK^C,The Bank Of New York Mellon Corporation ,25.4,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bk^c
BX,The Blackstone Group Inc.,55.35,38411476675,n/a,2007,Finance,Investment Managers,https://old.nasdaq.com/symbol/bx
CEE,"The Central and Eastern Europe Fund, Inc.",21.01,140891736.4,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cee
SCHW,The Charles Schwab Corporation,46.23,86729643333,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/schw
SCHW^C,The Charles Schwab Corporation,25.48,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/schw^c
SCHW^D,The Charles Schwab Corporation,26.04,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/schw^d
COO,"The Cooper Companies, Inc. ",343.3,18311759663,n/a,n/a,Health Care,Ophthalmic Goods,https://old.nasdaq.com/symbol/coo
GDV,The Gabelli Dividend & Income Trust,20.01,1811479307,n/a,2003,n/a,n/a,https://old.nasdaq.com/symbol/gdv
GDV^G,The Gabelli Dividend & Income Trust,26.02,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gdv^g
GDV^H,The Gabelli Dividend & Income Trust,27.2711,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gdv^h
GRX,The Gabelli Healthcare & Wellness Trust,10.97,198677286.1,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/grx
GRX^B,The Gabelli Healthcare & Wellness Trust,26.14,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/grx^b
GDL,The GDL Fund,8.46,121894277.2,n/a,2007,n/a,n/a,https://old.nasdaq.com/symbol/gdl
GDL^C,The GDL Fund,51.03,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gdl^c
THG,"The Hanover Insurance Group, Inc.",111.13,4043328027,n/a,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/thg
TRV,"The Travelers Companies, Inc.",134.96,34186550385,n/a,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/trv
TMO,Thermo Fisher Scientific Inc,484,1.92E+11,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tmo
THR,"Thermon Group Holdings, Inc.",12.11,401815273.7,n/a,2011,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/thr
TPRE,Third Point Reinsurance Ltd.,8.63,824419455.6,n/a,2013,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/tpre
TRI,Thomson Reuters Corp,84.58,42033535763,n/a,n/a,Consumer Services,Publishing,https://old.nasdaq.com/symbol/tri
THO,"Thor Industries, Inc.",86.95,4814094655,n/a,n/a,Consumer Non-Durables,Homebuilding,https://old.nasdaq.com/symbol/tho
TDW,Tidewater Inc.,7.98,323562243.1,n/a,2017,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/tdw
TDW.WS.A,Tidewater Inc.,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tdw.ws.a
TDW.WS.B,Tidewater Inc.,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tdw.ws.b
TIF,Tiffany & Co.,131.4,15947832069,n/a,1987,Consumer Services,Consumer Specialties,https://old.nasdaq.com/symbol/tif
TLYS,"Tilly&#39;s, Inc.",7.58,225730103.3,n/a,2012,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/tlys
TIMB,TIM S.A.,11.63,5630791023,n/a,2020,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/timb
TKR,Timken Company (The),70.02,5276440284,n/a,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/tkr
TMST,TimkenSteel Corporation,4.5,203183820,n/a,2014,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/tmst
TWI,"Titan International, Inc.",4.55,279265263.6,n/a,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/twi
TJX,"TJX Companies, Inc. (The)",60.12,72087555316,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/tjx
TOL,"Toll Brothers, Inc.",45.3,5716089900,n/a,n/a,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tol
TR,"Tootsie Roll Industries, Inc.",31.39,2093363535,n/a,n/a,Consumer Non-Durables,Specialty Foods,https://old.nasdaq.com/symbol/tr
BLD,TopBuild Corp.,166.01,5482387450,n/a,2015,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/bld
TTC,Toro Company (The),86.34,9264065373,n/a,n/a,Capital Goods,Tools/Hardware,https://old.nasdaq.com/symbol/ttc
TD,Toronto Dominion Bank (The),49.75,90151975000,n/a,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/td
SNPR,Tortoise Acquisition Corp. II,9.95,429093750,n/a,2020,Finance,Business Services,https://old.nasdaq.com/symbol/snpr
SNPR.U,Tortoise Acquisition Corp. II,n/a,0,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/snpr.u
SNPR.WS,Tortoise Acquisition Corp. II,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/snpr.ws
NDP,"Tortoise Energy Independence Fund, Inc.",10.89,20102940,n/a,2012,n/a,n/a,https://old.nasdaq.com/symbol/ndp
TYG,Tortoise Energy Infrastructure Corporation,17.09,227882144.5,n/a,2004,n/a,n/a,https://old.nasdaq.com/symbol/tyg
TEAF,Tortoise Essential Assets Income Term Fund,12.43,167693130,n/a,2019,n/a,n/a,https://old.nasdaq.com/symbol/teaf
NTG,"Tortoise Midstream Energy Fund, Inc.",16.93,107011804.3,n/a,2010,n/a,n/a,https://old.nasdaq.com/symbol/ntg
TTP,"Tortoise Pipeline & Energy Fund, Inc.",12.87,32227818.48,n/a,2011,n/a,n/a,https://old.nasdaq.com/symbol/ttp
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",8.84,61449783.72,n/a,2009,n/a,n/a,https://old.nasdaq.com/symbol/tpz
TOT,Total SE,38.1,1.00E+11,n/a,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tot
TSQ,"Townsquare Media, Inc.",5.56,105518764.2,n/a,2014,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tsq
TM,Toyota Motor Corp Ltd Ord,142.48,1.99E+11,n/a,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/tm
TPGY.U,TPG Pace Beneficial Finance Corp.,n/a,0,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/tpgy.u
PACE.U,TPG Pace Tech Opportunities Corp.,n/a,0,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/pace.u
TRTX,"TPG RE Finance Trust, Inc.",9.08,696951389.9,n/a,2017,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/trtx
TT,Trane Technologies plc,142.96,34328258706,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/tt
TAC,TransAlta Corporation,6.53,1790526000,n/a,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tac
TCI,"Transcontinental Realty Investors, Inc.",30.54,266240604.2,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/tci
TDG,Transdigm Group Incorporated,560.81,30399422765,n/a,2006,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/tdg
RIG,Transocean Ltd.,1.06,652016920.1,n/a,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/rig
TGS,Transportadora De Gas Sa Ord B,5.33,805480334.6,n/a,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/tgs
TRU,TransUnion,90.49,17220247000,n/a,2015,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/tru
TREB,Trebia Acquisition Corp.,9.9,640406250,n/a,2020,Finance,Business Services,https://old.nasdaq.com/symbol/treb
TREB.U,Trebia Acquisition Corp.,n/a,0,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/treb.u
TREB.WS,Trebia Acquisition Corp.,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/treb.ws
TREC,Trecora Resources,6.66,165282505.4,n/a,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/trec
TG,Tredegar Corporation,15.98,535294332.6,n/a,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/tg
THS,"Treehouse Foods, Inc.",38.64,2183516647,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/ths
TREX,"Trex Company, Inc.",69.64,8063419563,n/a,n/a,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/trex
TY,Tri Continental Corporation,27.58,1468934519,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ty
TY^,Tri Continental Corporation,57.3444,0,n/a,n/a,Consumer Services,Miscellaneous,https://old.nasdaq.com/symbol/ty^
TPH,"TRI Pointe Group, Inc.",17.46,2214367887,n/a,2013,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tph
TRNE,Trine Acquisition Corp.,10.29,386067937.5,n/a,2019,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/trne
TRNE.U,Trine Acquisition Corp.,n/a,0,n/a,2019,n/a,n/a,https://old.nasdaq.com/symbol/trne.u
TRNE.WS,Trine Acquisition Corp.,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trne.ws
TNET,"TriNet Group, Inc.",74.92,4992196504,n/a,2014,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/tnet
TRN,"Trinity Industries, Inc.",22.47,2565210163,n/a,n/a,Capital Goods,Railroads,https://old.nasdaq.com/symbol/trn
TSE,Trinseo S.A.,39.28,1504828702,n/a,2014,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/tse
TPVG,TriplePoint Venture Growth BDC Corp.,12.15,374556579.3,n/a,2014,n/a,n/a,https://old.nasdaq.com/symbol/tpvg
TPVY,TriplePoint Venture Growth BDC Corp.,25.27,0,n/a,2017,n/a,n/a,https://old.nasdaq.com/symbol/tpvy
GTS,Triple-S Management Corporation,22.78,533740457.2,n/a,2007,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/gts
TRTN,Triton International Limited,39.95,2740854684,n/a,2016,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/trtn
TRTN^A,Triton International Limited,26.5536,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^a
TRTN^B,Triton International Limited,26,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^b
TRTN^C,Triton International Limited,25.3986,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^c
TRTN^D,Triton International Limited,24.9,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^d
TGI,"Triumph Group, Inc.",9.35,487234643,n/a,1996,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/tgi
TROX,Tronox Holdings plc,11.65,1672444630,n/a,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/trox
TBI,"TrueBlue, Inc.",17.36,615807252.5,n/a,n/a,Technology,Professional Services,https://old.nasdaq.com/symbol/tbi
TFC,Truist Financial Corporation,48.82,65815120760,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/tfc
TFC^F,Truist Financial Corporation,25.79,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^f
TFC^G,Truist Financial Corporation,25.54,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^g
TFC^H,Truist Financial Corporation,25.97,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^h
TFC^I,Truist Financial Corporation,25.62,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^i
TFC^O,Truist Financial Corporation,27.69,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^o
TFC^R,Truist Financial Corporation,26.65,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^r
TNP,Tsakos Energy Navigation Ltd,7.91,148558097.6,n/a,2002,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/tnp
TNP^D,Tsakos Energy Navigation Ltd,20.14,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tnp^d
TNP^E,Tsakos Energy Navigation Ltd,20.12,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tnp^e
TNP^F,Tsakos Energy Navigation Ltd,19.69,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tnp^f
TUFN,Tufin Software Technologies Ltd.,7.33,261781963.4,n/a,2019,Technology,EDP Services,https://old.nasdaq.com/symbol/tufn
TUP,Tupperware Brands Corporation,29.58,1454597358,n/a,n/a,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/tup
TKC,Turkcell Iletisim Hizmetleri AS,5.07,4427339358,n/a,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tkc
TPB,"Turning Point Brands, Inc.",39.58,758514286.4,n/a,2016,Consumer Non-Durables,Tobacco,https://old.nasdaq.com/symbol/tpb
TRQ,Turquoise Hill Resources Ltd.,8.53,1716504234,n/a,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/trq
TPC,Tutor Perini Corporation,13.85,703956789.3,n/a,n/a,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,https://old.nasdaq.com/symbol/tpc
TWLO,Twilio Inc.,279.17,44801686518,n/a,2016,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/twlo
TRWH,"Twin River Worldwide Holdings, Inc.",n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trwh
TWTR,"Twitter, Inc.",43.63,34701102655,n/a,2013,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/twtr
TWO,Two Harbors Investments Corp,5.98,1636724613,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/two
TWO^A,Two Harbors Investments Corp,23.09,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^a
TWO^B,Two Harbors Investments Corp,22.17,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^b
TWO^C,Two Harbors Investments Corp,21.12,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^c
TWO^D,Two Harbors Investments Corp,23.51,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^d
TWO^E,Two Harbors Investments Corp,22.72,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^e
TYL,"Tyler Technologies, Inc.",422.91,17054661120,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tyl
TSN,"Tyson Foods, Inc.",61.11,22260017515,n/a,n/a,Consumer Non-Durables,Meat/Poultry/Fish,https://old.nasdaq.com/symbol/tsn
USB,U.S. Bancorp,43.75,65906676238,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/usb
USB^A,U.S. Bancorp,918.88,0,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/usb^a
USB^H,U.S. Bancorp,23.43,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^h
USB^M,U.S. Bancorp,26.59,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^m
USB^O,U.S. Bancorp,25.51,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^o
USB^P,U.S. Bancorp,27.58,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^p
USB^Q,U.S. Bancorp,24.12,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^q
USPH,"U.S. Physical Therapy, Inc.",108.26,1391178891,n/a,1992,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/usph
SLCA,"U.S. Silica Holdings, Inc.",3.09,228505432,n/a,2012,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/slca
USX,"U.S. Xpress Enterprises, Inc.",7.58,375841368.5,n/a,2018,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/usx
UBER,"Uber Technologies, Inc.",46.23,81538999171,n/a,2019,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/uber
UI,Ubiquiti Inc.,270.05,16955890488,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/ui
UBS,UBS AG,13.65,48975435382,n/a,2014,Finance,Major Banks,https://old.nasdaq.com/symbol/ubs
UDR,"UDR, Inc.",38.68,11390544343,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/udr
UGI,UGI Corporation,36.61,7626627453,n/a,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/ugi
UGP,Ultrapar Participacoes S.A.,3.7,4026434032,n/a,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/ugp
UMH,"UMH Properties, Inc.",14.62,609793167.8,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/umh
UMH^C,"UMH Properties, Inc.",25.69,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/umh^c
UMH^D,"UMH Properties, Inc.",24.97,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/umh^d
UA,"Under Armour, Inc.",12.82,5828845273,n/a,2016,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/ua
UAA,"Under Armour, Inc.",14.51,6597234392,n/a,n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/uaa
UFI,"Unifi, Inc.",15.52,286405241.9,n/a,n/a,Consumer Non-Durables,Textiles,https://old.nasdaq.com/symbol/ufi
UNF,Unifirst Corporation,192.89,3645111385,n/a,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/unf
UN,Unilever NV,62.57,1.64E+11,n/a,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/un
UL,Unilever PLC,62.95,1.65E+11,n/a,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/ul
UNP,Union Pacific Corporation,200,1.35E+11,n/a,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/unp
UIS,Unisys Corporation,13.72,864879329.4,n/a,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/uis
UMC,United Microelectronics Corporation,5.54,13426047611,n/a,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/umc
UNFI,"United Natural Foods, Inc.",15.89,871406026.9,n/a,2019,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/unfi
UPS,"United Parcel Service, Inc.",166.64,1.44E+11,n/a,1999,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/ups
URI,"United Rentals, Inc.",207.25,14950316775,n/a,1997,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/uri
USM,United States Cellular Corporation,31.32,2694631860,n/a,1988,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/usm
UZA,United States Cellular Corporation,25.84,0,n/a,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uza
UZB,United States Cellular Corporation,25.8,0,n/a,2014,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uzb
UZC,United States Cellular Corporation,25.67,0,n/a,2015,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uzc
UZD,United States Cellular Corporation,26.76,0,n/a,2020,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uzd
X,United States Steel Corporation,10.23,2254735130,n/a,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/x
UNH,UnitedHealth Group Incorporated,351.7,3.34E+11,n/a,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/unh
UTL,UNITIL Corporation,37.14,557363248.3,n/a,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/utl
U,Unity Software Inc.,105.58,27806259670,n/a,2020,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/u
UNVR,Univar Solutions Inc.,17.19,2906835309,n/a,2015,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/unvr
UVV,Universal Corporation,44.12,1081595932,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/uvv
UHT,Universal Health Realty Income Trust,59.22,815490135.2,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/uht
UHS,"Universal Health Services, Inc.",129.61,11014456492,n/a,n/a,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/uhs
UVE,UNIVERSAL INSURANCE HOLDINGS INC,13.34,417996627.2,n/a,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/uve
UTI,Universal Technical Institute Inc,5.75,187511473.3,n/a,2003,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/uti
UNM,Unum Group,21.09,4295232508,n/a,n/a,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/unm
UNMA,Unum Group,26.94,0,n/a,2018,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/unma
UE,Urban Edge Properties,12.4,1447096256,n/a,2015,Finance,Real Estate,https://old.nasdaq.com/symbol/ue
UBA,Urstadt Biddle Properties Inc.,11.12,445544061.4,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/uba
UBP,Urstadt Biddle Properties Inc.,10.5,420702576,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ubp
UBP^H,Urstadt Biddle Properties Inc.,24.365,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ubp^h
UBP^K,Urstadt Biddle Properties Inc.,23.59,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ubp^k
USFD,US Foods Holding Corp.,28.75,6349398026,n/a,2016,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/usfd
USAC,"USA Compression Partners, LP",10.9,1056248281,n/a,2013,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/usac
USNA,"USANA Health Sciences, Inc.",78.12,1643483717,n/a,n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/usna
USDP,USD Partners LP,3.06,82143671.22,n/a,2014,Transportation,Railroads,https://old.nasdaq.com/symbol/usdp
BIF,"USLIFE Income Fund, Inc.",10.54,1035776129,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bif
UTZ,Utz Brands Inc ,17.14,2067429800,n/a,2018,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/utz
UTZ.WS,Utz Brands Inc ,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/utz.ws
VFC,V.F. Corporation,76.99,30026424282,n/a,n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/vfc
EGY,"VAALCO Energy, Inc. ",1.05,60328945.95,n/a,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/egy
MTN,"Vail Resorts, Inc.",259.76,10464361725,n/a,1997,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/mtn
VALE,VALE S.A.,11.84,60738145553,n/a,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/vale
VLO,Valero Energy Corporation,49.79,20303825114,n/a,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/vlo
VHI,"Valhi, Inc.",13.41,379142177.1,n/a,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vhi
VMI,"Valmont Industries, Inc.",159.82,3396624094,n/a,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/vmi
VVV,Valvoline Inc.,22.27,4120735819,n/a,2016,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vvv
VAPO,"Vapotherm, Inc.",25.67,658722028.5,n/a,2018,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/vapo
VAR,"Varian Medical Systems, Inc.",173.43,15810111370,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/var
VGR,Vector Group Ltd.,11.26,1726083211,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/vgr
VEC,"Vectrus, Inc.",45.38,527319729.6,n/a,2014,Consumer Services,Diversified Commercial Services,https://old.nasdaq.com/symbol/vec
VEDL,Vedanta  Limited,5.52,5129731358,n/a,2013,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/vedl
VEEV,Veeva Systems Inc.,272.56,41109246855,n/a,2013,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/veev
VEL,"Velocity Financial, Inc.",5.3,106463718.2,n/a,2020,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/vel
VNTR,Venator Materials PLC,1.9,202809140.7,n/a,2017,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vntr
VTR,"Ventas, Inc.",48.43,18140462633,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vtr
VNE,"Veoneer, Inc.",17.32,1932825123,n/a,2018,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/vne
VER,VEREIT Inc.,7.4,8078625717,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ver
