Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
SNOW,Snowflake Inc.,240.76,66617046789.0,,2020.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/snow
IPOB,Social Capital Hedosophia Holdings Corp. II,18.03,933052500.0,,2020.0,Finance,Real Estate,https://old.nasdaq.com/symbol/ipob
IPOC,Social Capital Hedosophia Holdings Corp. III,9.95,1029825000.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/ipoc
SQM,Sociedad Quimica y Minera S.A.,42.07,11072677765.0,,1993.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/sqm
SOGO,Sogou Inc.,8.82,3418551879.0,,2017.0,Technology,EDP Services,https://old.nasdaq.com/symbol/sogo
SOI,"Solaris Oilfield Infrastructure, Inc.",6.7,303716185.8,,2017.0,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/soi
SWI,SolarWinds Corporation,22.42,7040824263.0,,2018.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/swi
SAH,"Sonic Automotive, Inc.",41.35,1738766094.0,,1997.0,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/sah
SON,Sonoco Products Company,55.73,5596217787.0,,,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/son
SNE,Sony Corp Ord,88.09,109000000000.0,,,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/sne
SOS,SOS Limited,2.09,54496327.82,,2017.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/sos
SJI,"South Jersey Industries, Inc.",23.26,2339730541.0,,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/sji
SJIJ,"South Jersey Industries, Inc.",25.9,0.0,,2019.0,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/sjij
SJIU,"South Jersey Industries, Inc.",39.44,0.0,,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/sjiu
SO,Southern Company (The),63.92,67514988193.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/so
SOJB,Southern Company (The),26.19,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/sojb
SOJC,Southern Company (The),26.91,0.0,,2017.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/sojc
SOJD,Southern Company (The),26.78,0.0,,2020.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/sojd
SOJE,Southern Company (The),25.43,0.0,,2020.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/soje
SOLN,Southern Company (The),52.12,0.0,,2019.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/soln
SCCO,Southern Copper Corporation,54.14,41854186784.0,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/scco
LUV,Southwest Airlines Company,43.22,25511601956.0,,,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/luv
SWX,"Southwest Gas Holdings, Inc.",72.75,4107820020.0,,,Public Utilities,Oil & Gas Production,https://old.nasdaq.com/symbol/swx
SWN,Southwestern Energy Company,2.92,1768233810.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/swn
SPB           ,"Spectrum Brands Holdings, Inc.",63.67,2741394366.0,,,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/spb
SR,Spire Inc.,63.58,3273252518.0,,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/sr
SPR,"Spirit Aerosystems Holdings, Inc.",27.51,2906081325.0,,2006.0,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/spr
SAVE,"Spirit Airlines, Inc.",19.4,1894958341.0,,,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/save
SRC,"Spirit Realty Capital, Inc.",35.8,3894297293.0,,2013.0,Consumer Services,Building operators,https://old.nasdaq.com/symbol/src
SPOT,Spotify Technology S.A.,261.04,49489571990.0,,2018.0,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/spot
SRLP,Sprague Resources LP,16.12,369766459.9,,2013.0,Energy,Oil Refining/Marketing,https://old.nasdaq.com/symbol/srlp
SII,Sprott Inc.,29.28,717412528.3,,2020.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/sii
SPXC,SPX Corporation,47.6,2131683890.0,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/spxc
FLOW,"SPX FLOW, Inc.",50.73,2141521496.0,,2015.0,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/flow
SQ,"Square, Inc.",183.42,82710827856.0,,2015.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/sq
SQZ,SQZ Biotechnologies Company,21.0,503416431.0,,2020.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/sqz
JOE,St. Joe Company (The),30.44,1792384792.0,,,Consumer Services,Homebuilding,https://old.nasdaq.com/symbol/joe
STAG,"Stag Industrial, Inc.",31.64,4721644920.0,,2011.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/stag
SMP,"Standard Motor Products, Inc.",48.53,1089309912.0,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/smp
SXI,Standex International Corporation,75.0,928518600.0,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/sxi
SWK,"Stanley Black & Decker, Inc.",180.89,28982792556.0,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/swk
SWT,"Stanley Black & Decker, Inc.",111.49,0.0,,2019.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/swt
STN,Stantec Inc,29.82,3342955922.0,,,Consumer Services,Military/Government/Technical,https://old.nasdaq.com/symbol/stn
SGU,"Star Group, L.P.",9.82,429538839.3,,,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/sgu
STPK,Star Peak Energy Transition Corp.,9.75,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/stpk
SRT,"StarTek, Inc.",6.85,275936063.5,,1997.0,Technology,Professional Services,https://old.nasdaq.com/symbol/srt
STWD,"STARWOOD PROPERTY TRUST, INC.",16.53,4705886590.0,,2009.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/stwd
STT,State Street Corporation,68.48,24159586154.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/stt
SPLP,Steel Partners Holdings LP,6.98,175946081.5,,,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/splp
SCS,Steelcase Inc.,12.38,1421164019.0,,1998.0,Consumer Durables,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/scs
SCL,Stepan Company,124.11,2787689070.0,,,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/scl
STE,STERIS plc,189.18,16141595455.0,,,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/ste
STL,Sterling Bancorp,15.46,3004814721.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/stl
STL^A,Sterling Bancorp,26.71,0.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/stl^a
STC,Stewart Information Services Corporation,42.38,1132365714.0,,,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/stc
SF,Stifel Financial Corporation,66.67,4578184031.0,,,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/sf
SF^A,Stifel Financial Corporation,25.9,0.0,,,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/sf^a
SFB,Stifel Financial Corporation,26.2101,0.0,,2017.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/sfb
STM,STMicroelectronics N.V.,34.58,31232116483.0,,,Technology,Semiconductors,https://old.nasdaq.com/symbol/stm
STON,StoneMor Inc.,0.8540000000000001,100621923.2,,2004.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/ston
SRI,"Stoneridge, Inc.",25.76,695655420.3,,1997.0,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/sri
STOR,STORE Capital Corporation,31.14,8177165202.0,,2014.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/stor
GJH,STRATS Trust,10.39,0.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/gjh
GJO,STRATS Trust,23.84,0.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/gjo
GJS,STRATS Trust,20.05,0.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/gjs
SYK,Stryker Corporation,225.24,84643087583.0,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/syk
MSC,Studio City International Holdings Limited,15.5,1716099783.0,,2018.0,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/msc
RGR,"Sturm, Ruger & Company, Inc.",67.29,1177299111.0,,,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/rgr
SPH,"Suburban Propane Partners, L.P.",16.66,1035359074.0,,1996.0,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/sph
SMFG,Sumitomo Mitsui Financial Group Inc,6.03,41319220813.0,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/smfg
INN,"Summit Hotel Properties, Inc.",7.05,745246948.4,,2011.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/inn
SUM,"Summit Materials, Inc.",17.71,2021201833.0,,2015.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/sum
SMLP,"Summit Midstream Partners, LP",12.2,46055134.2,,2012.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/smlp
SUI,"Sun Communities, Inc.",145.32,15631033653.0,,1993.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/sui
SLF,Sun Life Financial Inc.,45.72,26740894788.0,,,Finance,Life Insurance,https://old.nasdaq.com/symbol/slf
SXC,"SunCoke Energy, Inc.",3.6,297965070.0,,2011.0,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/sxc
SU,Suncor Energy  Inc.,14.62,22297704608.0,,,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/su
STG,Sunlands Technology Group,1.595,268326730.4,,2018.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/stg
NOVA,Sunnova Energy International Inc.,33.27,3113652731.0,,2019.0,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/nova
SUN,Sunoco LP,27.05,2247559154.0,,2012.0,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/sun
SHO,"Sunstone Hotel Investors, Inc.",9.8,2113228390.0,,2004.0,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/sho
SUP,"Superior Industries International, Inc.",2.77,70889646.1,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/sup
SOAC,Sustainable Opportunities Acquisition Corp.,9.875,370312500.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/soac
SUZ,Suzano S.A.,8.93,12048548709.0,,2018.0,Basic Industries,Paper,https://old.nasdaq.com/symbol/suz
SWCH,"Switch, Inc.",15.31,3688138321.0,,2017.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/swch
SBE,Switchback Energy Acquisition Corporation,17.0,667499968.0,,2019.0,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/sbe
SYF,Synchrony Financial,29.4,17163490298.0,,2014.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/syf
SNX,Synnex Corporation,150.59,7762046198.0,,2003.0,Technology,Retail: Computer Software & Peripheral Equipment,https://old.nasdaq.com/symbol/snx
SNV,Synovus Financial Corp.,29.4,4345504338.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/snv
GJT,"Synthetic Fixed-Income Securities, Inc.",19.84,0.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/gjt
SYY,Sysco Corporation,68.49,34885973870.0,,,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/syy
SYX,Systemax Inc.,29.31,1096557737.0,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/syx
TWND,Tailwind Acquisition Corp.,9.6767,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/twnd
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,90.88,471000000000.0,,1997.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/tsm
TAK,Takeda Pharmaceutical Company Limited,17.3,54092118846.0,,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tak
TAL,TAL Education Group,69.11,41492760014.0,,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/tal
TALO,"Talos Energy, Inc.",7.45,544073418.1,,2018.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/talo
SKT,"Tanger Factory Outlet Centers, Inc.",8.46,790614672.7,,1993.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/skt
TPR,"Tapestry, Inc.",25.34,7029454128.0,,,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/tpr
TRGP,"Targa Resources, Inc.",20.24,4635226581.0,,2010.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/trgp
TGT,Target Corporation,159.69,79943663508.0,,,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/tgt
TARO,Taro Pharmaceutical Industries Ltd.,61.55,2354784639.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/taro
TTM,Tata Motors Ltd,10.21,7346047605.0,,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/ttm
TCO,"Taubman Centers, Inc.",36.4,2246439432.0,,1992.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/tco
TMHC,Taylor Morrison Home Corporation,24.94,3240780764.0,,2013.0,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tmhc
TRP,TC Energy Corporation,42.5,39950000000.0,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/trp
TCP,"TC PipeLines, LP",29.64,2113521577.0,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/tcp
TEL,TE Connectivity Ltd.,108.62,35916017976.0,,,Technology,Electronic Components,https://old.nasdaq.com/symbol/tel
TISI,"Team, Inc.",8.22,251761190.0,,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/tisi
FTI,TechnipFMC plc,7.02,3154845796.0,,,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/fti
TECK,Teck Resources Ltd,14.95,7939920168.0,,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/teck
TK,Teekay Corporation,2.18,220414033.9,,,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/tk
TGP,Teekay LNG Partners L.P.,12.06,1048560499.0,,2005.0,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/tgp
TNK,Teekay Tankers Ltd.,11.09,373733000.0,,2007.0,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/tnk
TGNA,TEGNA Inc.,13.99,3063181821.0,,,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tgna
TRC,Tejon Ranch Co,14.63,383845144.8,,,Finance,Real Estate,https://old.nasdaq.com/symbol/trc
TDOC,"Teladoc Health, Inc.",182.55,26462584547.0,,2015.0,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/tdoc
TEO,Telecom Argentina Stet - France Telecom S.A.,7.27,3131462367.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/teo
TDY,Teledyne Technologies Incorporated,367.25,13544813506.0,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tdy
TFX,Teleflex Incorporated,362.97,16902320544.0,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/tfx
VIV,Telefonica Brasil S.A.,8.28,13982384465.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/viv
TEF,Telefonica SA,3.95,20740956396.0,,1988.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tef
TDA,"Telephone and Data Systems, Inc.",25.4,0.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tda
TDE,"Telephone and Data Systems, Inc.",25.7923,0.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tde
TDI,"Telephone and Data Systems, Inc.",26.19,0.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tdi
TDJ,"Telephone and Data Systems, Inc.",25.8,0.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tdj
TDS,"Telephone and Data Systems, Inc.",18.67,2134449617.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tds
TU,TELUS Corporation,19.09,24626100000.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tu
TPX,"Tempur Sealy International, Inc.",90.62,4674949508.0,,2003.0,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/tpx
TS,Tenaris S.A.,12.99,7667586711.0,,,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/ts
TME,Tencent Music Entertainment Group,15.31,25683029755.0,,2018.0,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tme
THC,Tenet Healthcare Corporation,31.62,3336448995.0,,,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/thc
TNC,Tennant Company,65.39,1207961763.0,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tnc
TEN,Tenneco Inc.,8.34,679141996.0,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/ten
TVC,Tennessee Valley Authority,26.15,0.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tvc
TVE,Tennessee Valley Authority,25.89,0.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tve
TDC,Teradata Corporation,19.92,2177256000.0,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tdc
TEX,Terex Corporation,28.38,1966734000.0,,,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/tex
TMX,"Terminix Global Holdings, Inc.",48.76,6438464026.0,,2014.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/tmx
TX,Ternium S.A.,23.68,4648565791.0,,,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/tx
TRNO,Terreno Realty Corporation,60.91,4164573117.0,,2010.0,Finance,Real Estate,https://old.nasdaq.com/symbol/trno
TTI,"Tetra Technologies, Inc.",0.62,78105571.36,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tti
TEVA,Teva Pharmaceutical Industries Limited,9.53,10444608929.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/teva
TPL,Texas Pacific Land Trust,540.25,4190263279.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tpl
TGH,Textainer Group Holdings Limited,15.76,839997125.6,,2007.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/tgh
TXT,Textron Inc.,41.85,9578415862.0,,,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/txt
AES,The AES Corporation,21.29,14160642141.0,,,Basic Industries,Electric Utilities: Central,https://old.nasdaq.com/symbol/aes
AZEK,The AZEK Company Inc.,35.47,5484922604.0,,2020.0,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/azek
BK,The Bank Of New York Mellon Corporation ,38.6,34204842073.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/bk
BX,The Blackstone Group Inc.,55.35,38411476675.0,,2007.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/bx
SCHW,The Charles Schwab Corporation,46.23,86729643333.0,,,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/schw
COO,"The Cooper Companies, Inc. ",343.3,18311759663.0,,,Health Care,Ophthalmic Goods,https://old.nasdaq.com/symbol/coo
THG,"The Hanover Insurance Group, Inc.",111.13,4043328027.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/thg
TRV,"The Travelers Companies, Inc.",134.96,34186550385.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/trv
TMO,Thermo Fisher Scientific Inc,484.0,192000000000.0,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tmo
THR,"Thermon Group Holdings, Inc.",12.11,401815273.7,,2011.0,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/thr
TPRE,Third Point Reinsurance Ltd.,8.63,824419455.6,,2013.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/tpre
TRI,Thomson Reuters Corp,84.58,42033535763.0,,,Consumer Services,Publishing,https://old.nasdaq.com/symbol/tri
THO,"Thor Industries, Inc.",86.95,4814094655.0,,,Consumer Non-Durables,Homebuilding,https://old.nasdaq.com/symbol/tho
TDW,Tidewater Inc.,7.98,323562243.1,,2017.0,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/tdw
TIF,Tiffany & Co.,131.4,15947832069.0,,1987.0,Consumer Services,Consumer Specialties,https://old.nasdaq.com/symbol/tif
TLYS,"Tilly&#39;s, Inc.",7.58,225730103.3,,2012.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/tlys
TIMB,TIM S.A.,11.63,5630791023.0,,2020.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/timb
TKR,Timken Company (The),70.02,5276440284.0,,,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/tkr
TMST,TimkenSteel Corporation,4.5,203183820.0,,2014.0,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/tmst
TWI,"Titan International, Inc.",4.55,279265263.6,,,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/twi
TJX,"TJX Companies, Inc. (The)",60.12,72087555316.0,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/tjx
TOL,"Toll Brothers, Inc.",45.3,5716089900.0,,,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tol
TR,"Tootsie Roll Industries, Inc.",31.39,2093363535.0,,,Consumer Non-Durables,Specialty Foods,https://old.nasdaq.com/symbol/tr
BLD,TopBuild Corp.,166.01,5482387450.0,,2015.0,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/bld
TTC,Toro Company (The),86.34,9264065373.0,,,Capital Goods,Tools/Hardware,https://old.nasdaq.com/symbol/ttc
TD,Toronto Dominion Bank (The),49.75,90151975000.0,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/td
SNPR,Tortoise Acquisition Corp. II,9.95,429093750.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/snpr
TOT,Total SE,38.1,100000000000.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tot
TSQ,"Townsquare Media, Inc.",5.56,105518764.2,,2014.0,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tsq
TM,Toyota Motor Corp Ltd Ord,142.48,199000000000.0,,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/tm
TRTX,"TPG RE Finance Trust, Inc.",9.08,696951389.9,,2017.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/trtx
TT,Trane Technologies plc,142.96,34328258706.0,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/tt
TAC,TransAlta Corporation,6.53,1790526000.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tac
TCI,"Transcontinental Realty Investors, Inc.",30.54,266240604.2,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/tci
TDG,Transdigm Group Incorporated,560.81,30399422765.0,,2006.0,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/tdg
RIG,Transocean Ltd.,1.06,652016920.1,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/rig
TGS,Transportadora De Gas Sa Ord B,5.33,805480334.6,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/tgs
TRU,TransUnion,90.49,17220247000.0,,2015.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/tru
TREB,Trebia Acquisition Corp.,9.9,640406250.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/treb
TREC,Trecora Resources,6.66,165282505.4,,,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/trec
TG,Tredegar Corporation,15.98,535294332.6,,,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/tg
THS,"Treehouse Foods, Inc.",38.64,2183516647.0,,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/ths
TREX,"Trex Company, Inc.",69.64,8063419563.0,,,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/trex
TY^,Tri Continental Corporation,57.3444,0.0,,,Consumer Services,Miscellaneous,https://old.nasdaq.com/symbol/ty^
TPH,"TRI Pointe Group, Inc.",17.46,2214367887.0,,2013.0,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tph
TRNE,Trine Acquisition Corp.,10.29,386067937.5,,2019.0,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/trne
TNET,"TriNet Group, Inc.",74.92,4992196504.0,,2014.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/tnet
TRN,"Trinity Industries, Inc.",22.47,2565210163.0,,,Capital Goods,Railroads,https://old.nasdaq.com/symbol/trn
TSE,Trinseo S.A.,39.28,1504828702.0,,2014.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/tse
GTS,Triple-S Management Corporation,22.78,533740457.2,,2007.0,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/gts
TRTN,Triton International Limited,39.95,2740854684.0,,2016.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/trtn
TGI,"Triumph Group, Inc.",9.35,487234643.0,,1996.0,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/tgi
TROX,Tronox Holdings plc,11.65,1672444630.0,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/trox
TBI,"TrueBlue, Inc.",17.36,615807252.5,,,Technology,Professional Services,https://old.nasdaq.com/symbol/tbi
TFC,Truist Financial Corporation,48.82,65815120760.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/tfc
TNP,Tsakos Energy Navigation Ltd,7.91,148558097.6,,2002.0,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/tnp
TUFN,Tufin Software Technologies Ltd.,7.33,261781963.4,,2019.0,Technology,EDP Services,https://old.nasdaq.com/symbol/tufn
TUP,Tupperware Brands Corporation,29.58,1454597358.0,,,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/tup
TKC,Turkcell Iletisim Hizmetleri AS,5.07,4427339358.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tkc
TPB,"Turning Point Brands, Inc.",39.58,758514286.4,,2016.0,Consumer Non-Durables,Tobacco,https://old.nasdaq.com/symbol/tpb
TRQ,Turquoise Hill Resources Ltd.,8.53,1716504234.0,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/trq
